Datetime,Text,Username,Retweets,Favourite Count,Location
2020-07-13 07:36:35+00:00,http://www.machine4africa.com #usedmachinery #staysafe #packagingmachinery #processmachinery #MondayMotivation #KameneAndJalas #MainaAndKingangi #IkoKaziKE ,Machine_4Africa,0,0,
2020-07-13 07:28:24+00:00,#IkoKaziKe ,Sam_the_dawn,2,0,
2020-07-13 07:26:40+00:00,Head of Data Science| @KEMRI_Kenya |Kisumu #IkoKaziKE ,DataNomadKE,1,0,
2020-07-13 07:15:49+00:00,"A wireless keyboard can be connected using RF technology with the help of two parts, a transmitter and a receiver. Call 0727042454 #EdgarObare Alai #KameneAndJalas #RutoBetraysKalenjins #natalie raila odinga Heavy J Sonko Kenyans M-pesa Mombasa kikuyus #IkoKaziKe Kiambu Kisii ",TryLinkTech,1,6,
2020-07-13 07:12:18+00:00,We know that hiring can be a tedious task and that's why we would love to ease the burden for you. No need to do overall background checks for your interview candidates and yet we can do more detailed background checks for you. Visit : http://www.sheerlogicltd.com #HR #ikokaziKE ,logic_sheer,4,6,
2020-07-13 07:10:50+00:00,What’s your dream job? Is it the kind where you wake up without snoozing the alarm? Where Monday’s don’t feel like the start of a miserable experience? #jobsearch #careergrowth #jobseekers #interview #WorkandLive #ikokazike #jobapplication #MondayMotivation #careercoach,work_live,3,0,
2020-07-13 07:10:37+00:00,You can now arrange your clothes and shoes in a proper manner Get your self a Portable wardrobe Call 0727042454 #EdgarObare Alai #KameneAndJalas #RutoBetraysKalenjins #natalie raila odinga Heavy J Sonko Kenyans Luos Mombasa M-pesa #IkoKaziKe kikuyus Kiambu uhuru ,EmojiNationKE,1,4,
2020-07-13 07:06:21+00:00,Casting Call - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/casting-call-14/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #scholar...,Simon_Ingari,2,0,
2020-07-13 07:05:37+00:00,JayB Events Hiring - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/jayb-events-hiring/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #s...,Simon_Ingari,2,2,
2020-07-13 07:04:54+00:00,"#BuildBackABetterKE #LifeAmidCovid19 What is your idea of a job? Physical office with a monthly salary is a thing of the past. The future is now online. Look into the future with @stevechovu, CEO Reinns Educ. LTD. Cc. @CKogutu @ikokaziKE #ikokazike ",mandere,2,0,
2020-07-13 07:04:40+00:00,Post Edited: 20 Open Positions at Kenyatta University https://www.careerpoint-solutions.com/20-open-positions-at-kenyatta-university-teaching-referral-and-research-hospital-kutrrh/ #IKoKazi #IkoKaziKe #20-open-positions #kutrrh-hiring-now,CareerpointSolu,2,1,
2020-07-13 07:02:01+00:00,New post: Job Opening at RA International https://www.careerpoint-solutions.com/job-opening-at-ra-international-2/ #IKoKazi #IkoKaziKe,CareerpointSolu,0,0,
2020-07-13 07:00:54+00:00,N.B 1. The shortlisting process may include further tests 2. We don't hire academic writers 3. Successful candidates will be taken through mandatory training before commencing work #IkoKaziKe,CVGarage_,3,5,
2020-07-13 07:00:02+00:00,"3. Considerable experience in writing CVs, cover letters or other official documents Mode of application Send a CV or other document you have worked on, before and after revamping to info@cv-garage.com. Use Job Application as the email subject. #IkoKaziKe",CVGarage_,3,5,
2020-07-13 07:00:01+00:00,New post: Career Opportunities at SNV Kenya https://www.careerpoint-solutions.com/career-opportunities-at-snv-kenya/ #IKoKazi #IkoKaziKe #contract-jobs #snv-jobs #snv-kenya-jobs,CareerpointSolu,0,0,
2020-07-13 06:58:58+00:00,"CVGarage is hiring writers Qualifications 1. Excellent English language skills including vocabulary, sentence structure, spelling, punctuation and articulation 2. Versatility and flexibility to learn new concepts #IkokaziKE",CVGarage_,13,14,
2020-07-13 06:58:39+00:00,Seeking experienced door to door sales agents to work in Kasarani. *Fluent in Kiswahili & English *Ms-Office report writing. *Must have a smartphone. *Above 21 Years old Pls RT. My next DSA maybe in your timeline. Thanks. #IkoKaziKe,Reke_Maarie,4,1,
2020-07-13 06:56:18+00:00,"Mega Monday tips coming through! Get ready by taking the Ksh 15,000 registration offer here! https://refpasrasw.world/L?tag=d_5/50201m_18431c_&amp;site=550201&amp;ad=18431&amp;r=bonus/rules/1st-sport Stay tuned! WIN! WIN Join Our Group https://t.me/Kenyasurebettips #IkoKaziKe #IkoKazi #kameneAndJalas #RutoBetragsKalenjins",Kenyasurebetti1,0,1,
2020-07-13 06:55:34+00:00,Reposting this again #Ikokazike ,Profthoma,3,0,
2020-07-13 06:53:41+00:00,Bei si siri!!! #ikokazike #ikokazi #MondayMotivation #nairobabe,nairobabe,2,2,
2020-07-13 06:53:38+00:00,@nairobabe we hate it too!!!! #ikokazike #ikokazi #MondayMotivation #nairobabe,nairobabe,2,2,
2020-07-13 06:53:35+00:00,Dm for price!!! Typical Business strategy that annoys buyers.. Do you hate it? #ikokazike #ikokazi #VybezMVP #MondayMotivation #nairobabe,nairobabe,3,2,
2020-07-13 06:51:17+00:00,Training Coordinator Vacancy - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/training-coordinator-vacancy/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Inte...,Simon_Ingari,0,0,
2020-07-13 06:51:07+00:00,RT RobertAlai: Good morning!! Mungai from Kiambu also making great hospital beds. Mungai can be reached on 0722506196 #IkoKaziKe #BuyKenyan,ItsJeffersonKip,3,3,
2020-07-13 06:51:03+00:00,Job Vacancy Cashier/Accounts Clerk - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/job-vacancy-cashieraccounts-clerk/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs...,Simon_Ingari,1,0,
2020-07-13 06:50:56+00:00,"#IkoKaziKE Hygiene RIX, your favourite brand. The brand that urges you to enhance Hygiene for a healthier society. Hygiene RIX,antisplash and hand sanitizers available. Place your orders with us and enjoy every bit of Hygiene RIX. #MwashumbeNaShugaboy #KameneAndJalas",arigiene,2,6,
2020-07-13 06:50:20+00:00,I Design flyers for different businesses. Reach me on +254701576900 #alai Edgar Obare Ruto #ikokazi #ikokazike #KameneAndJalas #heavyj,Teetouchgfx,1,4,
2020-07-13 06:48:58+00:00,I Design flyers for different businesses. Reach me on +254701576900 #alai Edgar Obare Ruto #ikokazi #ikokazike #KameneAndJalas #heavyj,Teetouchgfx,2,3,
2020-07-13 06:46:46+00:00,Delivery Rider for Bakery in Nairobi. - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/delivery-rider-bakery-nairobi/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #J...,Simon_Ingari,2,1,
2020-07-13 06:45:52+00:00,For your architectural designs and models #IkoKaziKE #ShareMyHustle Get me a client on your TL ,Markyallo,5,20,
2020-07-13 06:44:20+00:00,"(Copied)For years, we've been building other economies yet Kenya's got talent.... Mungai from Kiambu is also making quality Hospital beds. #BuildKenyaBuyKenya #IkoKaziKe #MondayMotivation",NgureDorcas,0,2,
2020-07-13 06:42:00+00:00,I Design flyers for different businesses. Reach me on +254701576900 #alai Edgar Obare Ruto #ikokazi #ikokazike #KameneAndJalas #heavyj https://twitter.com/Teetouchgfx/status/1282565520588443648/photo/1,Teetouchgfx,0,3,
2020-07-13 06:40:53+00:00,#IkoKaziKe I'm looking for 6 trailers with 40foot containers. Preferably one owner but not a must. Must have ECTS and certificate of transit. Payment is per trip 50% after load 50% after delivery round trip. Nairobi to Juba,TheEinsten,11,5,
2020-07-13 06:40:49+00:00,Veterinary Paraprofessional Vacancy - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/veterinary-paraprofessional-vacancy/ #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Job...,Simon_Ingari,1,0,
2020-07-13 06:40:04+00:00, The Nairobi Hospital is looking for Nurses #IkoKaziKE &gt;General Nurses &gt;Peri-Operative Nurses &gt;Oncology Nurses &gt;Critical Care Nurse &gt;Charge NURSE- Maternity Ward Follow link below for Application Details http://ow.ly/vYJs50Aw7xa,FindjobsKenya,3,0,
2020-07-13 06:39:00+00:00,"Contact us for Web design & development, SEO, App Development & Social media management. Email: techitke@gmail.com #ikokaziKE",TechItKe,1,1,
2020-07-13 06:38:46+00:00,"Paid Internship Opportunity For Accountants, Treasury And Customer Service - https://opportunitiesforyoungkenyans.co.ke/2020/07/13/paid-internship-opportunity-accountants-treasury-customer-service/ #IkoKaziKe ... ",Simon_Ingari,0,0,
2020-07-13 06:37:07+00:00,"In this video, I explore one platform that most freelancers get started on. @Upwork is great for people getting started working online and is a notable side hustle too. Is it worth it in 2020? https://www.youtube.com/watch?v=HNhNCzbHrcQ&amp;list=PLZ9Bobie99zGS5P8Yc0nlsPrq1-PAMHNk&amp;index #ikokazike ",Jeanwandimi,9,4,
2020-07-13 06:33:52+00:00,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #IkoKaziKe #MainaAndKingangi,Simon_Ingari,0,0,
2020-07-13 06:33:31+00:00,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #IkoKaziKe #MwashumbeNaShugaboy,Simon_Ingari,0,1,
2020-07-13 06:33:17+00:00,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #IkoKaziKe #MondayMotivation,Simon_Ingari,0,0,
2020-07-13 06:33:03+00:00,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #IkoKaziKe #RutoBetraysKalenjins,Simon_Ingari,0,0,
2020-07-13 06:32:48+00:00,Job Hunting can be emotionally draining . To ensure that nobody goes through job hunting alone; We have Job Telegram Group Join us and help fight unemployment in Kenya https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #IkoKaziKe #KameneAndJalas,Simon_Ingari,0,2,
2020-07-13 06:31:54+00:00,Join #JobAlertKe For Latest Updates on http://1.Jobs 2.Internships http://3.Scholarships https://t.me/joinchat/KcLbYxQaGjds6wb2q5AErw #IkoKaziKe #PataKaziKe #Gethired #JobSeekers #Jobs #Internships #recruitment #talent #recruiters #Interns #scholarships #Job #JobAlert #HR #Hiring,Simon_Ingari,1,0,
2020-07-13 06:26:34+00:00,@KEMRI_Kenya and @WUSTL are condicting research prjects including the ADAPT studies which utilise the novel sequential multiple assignment randomized trial. Apply today as head of data science. Click http://tiny.cc/g41csz to read more #IkoKaziKe,kehia_kenya,2,4,
2020-07-13 06:25:55+00:00,Job Alert!!! #IkoKaziKe Don't miss out on a new job opportunity on our weekly newsletter http://tiny.cc/g41csz,kehia_kenya,4,1,
2020-07-13 06:20:05+00:00,Job Vacancies. #IkoKaziKe ,johnnjenga,390,396,
2020-07-13 06:16:30+00:00,"#IkoKaziKe Sales Manager, Chemicals - Brites Management https://jobsearchke.com/job/sales-manager-chemicals-brites-management/",jobsearchke,0,0,
2020-07-13 06:12:42+00:00,Keep the focus on your goals and ambitions for criticism will always be there. https://bit.ly/3gLLVmk #MondayMotivation #InspirationForSMEs #IkoKaziKe #SMDAssociatesKE,SMDAssociatesKE,1,1,
2020-07-13 06:10:41+00:00,#IkoKaziKe Tips ,shecyclesnbi,0,0,
2020-07-13 06:03:45+00:00,#IkoKaziKE Call Center Supervisor Job - Brites Management https://jobsearchke.com/job/call-center-supervisor-job-brites-management/,jobsearchke,1,0,
2020-07-13 06:00:31+00:00,#IkoKaziKe Join our Telegram channel @jobsearchKE for instant job notifications,jobsearchke,1,2,
2020-07-13 05:56:58+00:00,a wireless keyboard communicates using signals which range from 27 MHz to up to 2.4 GHz. Call 0727042454 #KameneAndJalas #RutoBetraysKalenjins #EdgarObare #natalie President Uhuru Kenyatta Heavy J Kisii Luos William Ruto Mombasa #BrownEnvelopeJournalism #IkoKaziKe ,TryLinkTech,1,6,
2020-07-13 05:56:45+00:00,#IkoKaziKE Sales Executives at Sheer Logic - Massive Recruitement https://jobsearchke.com/job/sales-executives-at-sheer-logic-massive-recruitement/,jobsearchke,2,4,
2020-07-13 05:56:09+00:00,#IkoKaziKE Procurement Officer Job - Transport Industry https://jobsearchke.com/job/procurement-officer-job-transport-industry/,jobsearchke,0,0,
2020-07-13 05:55:33+00:00,"Covid 19 has told us that, we dont have to depend on other countries to survive. All we need is #buykenya and we will create enough jobs and wealth for all. #IkoKaziKe @citizentvkenya @NationBreaking @KTNNewsKE @ahmednasirlaw",1983bita,0,2,
2020-07-13 05:48:57+00:00,Free delivery within Nairobi. 0701557333/0777557333/0738493123 Pure Pishori mwea-145 Pishori moshi - 90 Sindano-100 Biryani-100 Yellow beans-125 Wairimu-90 Kamande - 145 Nyayo-110 Ndegu - 120 Ndegu nylon-100 Njahi/blackbeans-135 Mbaazi-75 Groundnuts-145 #IkoKaziKe,evansmeyo,5,2,
2020-07-13 05:45:19+00:00,Good morning!! Mungai from Kiambu also making great hospital beds. Mungai can be reached on 0722506196 #IkoKaziKe #BuyKenyan @KenyanTraffic @Ma3Route,kenyaunbowed,0,0,
2020-07-13 05:42:04+00:00,Mungai from Kiambu anadesign hospital beds. Yutman wapewe hizi tendor uone 300 bed capacity ikiwa easy. #Radasafi. @KenyaGovernors @MOH_Kenya Mungai can be reached on 0722506196 #IkoKaziKe #RutoBetraysKalenjins #MwashumbeNaShugaboy #KameneAndJalas,Real_Bazenga,4,7,
2020-07-13 05:41:48+00:00,"Our professional paint experts are ready to help you put the finishing touches on your home renovation. We paint or repaint trim, walls and ceilings and take the greatest care to protect your new finishes. Contact us today for a free interior exterior painting quote. #IkoKaziKe ",Gotech_constrKe,3,4,
2020-07-13 05:41:31+00:00,New post: Job Opening at Silensec https://www.careerpoint-solutions.com/job-opening-at-silensec/ #IKoKazi #IkoKaziKe,CareerpointSolu,0,0,
2020-07-13 05:36:11+00:00,#IkoKaziKe #hustle #EssieVibes Share widely. Thank you,EcEssie,93,91,
2020-07-13 05:31:00+00:00,"For years, we've been building other economies yet Kenya's got Talent.... Mungai 0722506196 from Kiambu is also Making quality Hospital beds. #BuildKenyaBuyKenya #IkoKaziKe #natalie #EdgarObare #KameneAndJalas",Deekiige,9,12,
2020-07-13 05:14:23+00:00,UNDER SINK Reverse osmosis unit CLEANS AND CHANGES SALTY WATER INTO DRINKABLE WATER contact 0723963001 #KameneAndJalas #RutoBetraysKalenjins #edgarobare Raila Odinga #natalie Heavy J William Ruto #milelebreakfast #BrownEnvelopeJournalism #Brekko #Calculus #Math #IkoKaziKe ,phillip_akatu,2,5,
2020-07-13 05:14:05+00:00,ArriveAlive Initiative is looking to hire a Transport Economist. See responsibility in attached flyer. Click the link below to apply https://drive.google.com/file/d/1zXLMTVtvsTnma7OEPO0U2eQ7_HnQBqaN/view?usp=sharing #IkoKaziKE #jobsinkenya #ikokazi #JobsKe #Transportation,TalantaApp,2,1,
2020-07-13 05:12:17+00:00,How to Ace Virtual Job Interviews https://www.news4jax.com/video/live-healthy/2020/07/10/how-to-ace-virtual-job-interviews/?__vfz=medium%3Dsharebar #IkoKaziKE #jobsinkenya #ikokazi #JobsKe,TalantaApp,0,0,
2020-07-13 05:08:27+00:00,Experts offer advice to nail a virtual job interview https://www.wifr.com/2020/07/09/experts-offer-advice-to-nail-a-virtual-job-interview/ #IkoKaziKE #jobsinkenya #ikokazi #JobsKe,TalantaApp,0,0,
2020-07-13 05:08:10+00:00,"Tweeps, we're looking to hire a vetererinary paraprofessional at an Agrovet Shop. And they could be on your TL... :) Details below. Kindly RT widely. #IkoKaziKe #IkoKazi",the_Nyawira,81,27,
2020-07-13 05:06:38+00:00,Lady with a red bandana LMAAAO we made it huh.... anyway ..thanks so much for supporting us... My team is selling Soap for only 300bob (5Litre) . Kindly share this as much as you can. #IkoKaziKE Courtesy Jeff Mogire - KTN NEWS https://twitter.com/beebree0/status/1271890123874017281,beebree0,27,33,
2020-07-13 05:05:46+00:00,WORK FROM HOME OPPORTUNITY If you can work in promotion /marketing in Nairobi from tomorrow CALL/WHATSAPP (+254708541503) for application. Pay is 1650KSH Per day #KameneAndJalas #IkoKaziKe #cyrilramaphosa President Uhuru Kenyatta,WORKFROMHOME_KE,2,5,
2020-07-13 05:05:06+00:00,#IkoKaziKe ,shecyclesnbi,0,0,
2020-07-13 05:04:00+00:00,"JOB | Project Advisor, Financing Systems | @CHAI_health | Lilongwe, Malawi | NGO | Master’s degree in Economics, Health Economics, Public Health, Finance etc strongly preferred; 6 years experience | Mid Level | Open | https://bit.ly/2ZWRXck #IkoKaziKE #IkoKazi",Finance_501,1,1,
2020-07-13 05:03:00+00:00,"JOB | Head of Finance | @talamobile | Nairobi, Kenya | FinTech | Bachelor’s Degree in Finance, Business, Economics or other quantitative degree | Mid Level | Open | https://bit.ly/2Zl2Cyd #IkoKaziKE #IkoKazi",Finance_501,2,2,
2020-07-13 05:02:00+00:00,"JOB | CFO – Assistant | @BurnMfg | Nairobi, Kenya | Manufacturing | Bachelor’s/Masters’ degree specializing in Finance or Accounting; 3 years’ experience working in Finance and/or Auditing | Entry Level | Open | https://bit.ly/32mW6t5 #IkoKaziKE #IkoKazi",Finance_501,3,6,
2020-07-13 05:01:00+00:00,"JOB | Regional Finance Manager | @RTI_Intl | Nairobi, Kenya | Research | Master’s degree and 6 years of experience or bachelor’s degree and 8 years of experience | Mid Level | Open | https://bit.ly/3091RrA #IkoKaziKE #IkoKazi",Finance_501,3,0,
2020-07-13 05:00:00+00:00,"JOB | Internship Program | @WatuCredit | Mombasa, Kenya | Financial Services | Diploma or Degree in Business Administration, Marketing or related field | Entry Level | Closing 14th July 2020 | https://bit.ly/38REOVO #IkoKaziKE #IkoKazi",Finance_501,1,0,
2020-07-13 04:58:11+00:00,You can now arrange your clothes and shoes in a proper manner Get your self a Portable wardrobe Call 0727042454 #RutoBetraysKalenjins #KameneAndJalas #EdgarObare #natalie Heavy J William Ruto #IkoKaziKe #BrownEnvelopeJournalism #milelebreakfast #Math #Calculus Raila Odinga,EmojiNationKE,3,9,
2020-07-13 04:53:33+00:00,Phones & Tablets Stands Available. Call 0727042454 or WhatsApp us on http://wa.me/254727042454 #KameneAndJalas #RutoBetraysKalenjins #edgarobare Raila Odinga #natalie Heavy J William Ruto #milelebreakfast #BrownEnvelopeJournalism #Brekko #Calculus #Math #IkoKaziKe #GGMU,PasaPasaMerchan,2,5,
2020-07-13 04:50:09+00:00,USB keyboards are plain and simple plug-and-play devices and they are extremely reliable. Call 0727042454 #KameneAndJalas #RutoBetraysKalenjins #natalie #edgarobare Raila Odinga Heavy J #milelebreakfast #BrownEnvelopeJournalism #Brekko #Math #IkoKaziKe #JeffAndHamoOnHot,TryLinkTech,2,8,
2020-07-13 04:46:50+00:00,"Duvets come with their own scale of warmth called a 'tog' rating, and thicker doesn't necessarily mean warmer. Call 0727042454 #KameneAndJalas #RutoBetraysKalenjins #natalie #edgarobare Raila Odinga #BrownEnvelopeJournalism #IkoKaziKe #milelebreakfast Heavy J #Math #Calculus",MozaicStores,4,8,
2020-07-13 04:44:01+00:00,Your laptop Clinic Chargers 1500 ksh batteries 3000 ksh keyboards 2500 ksh screens 5500 ksh hinges replacement we fix as you wait 0704471591 #RutoBetraysKalenjins Raila Odinga #KameneAndJalas #milelebreakfast #MwashumbeNaShugaboy #IkoKaziKe #EdgarObare,Inventors202,2,6,
2020-07-13 04:38:35+00:00,"Today's Offers HP Revolve 810 G2 Intel Core i5 8GB RAM 256GB SSD Touch Screen very slim/portable Windows 10 Ksh 28,000 0704471591 #RutoBetraysKalenjins #KameneAndJalas Raila Odinga #MwashumbeNaShugaboy #EdgarObare #IkoKaziKe #milelebreakfast #natalie",Inventors202,1,4,
2020-07-13 04:31:46+00:00,"The amount of talent in Kenya is breathtaking, meet Mungai 0722506196 from Kiambu, he has been making amazing Quality hospital beds. We don't need to buy from other nations and yet our own are super talented. #Covid_19 #KOT #WhoIsYourLocalFundi #BuildKenyaBuyKenya #IkoKaziKe ",Syombuak,125,235,
2020-07-13 04:27:53+00:00,Office Partitioning ALUMINIUM Office partitioning is very simple and good It gives your office a new look. Check Thread #ShareMyHustle #IkoKaziKE #IkoKazi #IkoKaziKe ,willardlusimbo,8,10,
2020-07-13 04:26:56+00:00,Good morning Kenya . . #BKarts96 #ShareMyHustle #IkoKaziKe #ikokazi,BillyKisia1,0,1,
2020-07-13 04:25:00+00:00,"All ALUMINIUM Fixed doors and Sliding doors Fitting and Upgrading #ShareMyHustle #IkoKaziKE #IkoKazi #IkoKaziKe Kindly DM For a call and more info., please check pinned down tweet. ",willardlusimbo,5,7,
2020-07-13 04:24:14+00:00,Honey is very important ingredient in our diet. High-Quality Honey is Rich in Antioxidants. Get yourself pure honey from the hills of Baragoi @400 Get in touch through 0717 576118 #natalie #ggmu #mainaandkingangi #billynatricky #ShareMyHustle #IkoKaziKE #RutoBetraysKalenjins,ombchae1,1,3,
2020-07-13 04:22:41+00:00,Happy Monday... For more tips on market speculation and trading.. Visit http://www.acaciax.co #forextrader #ForexMarket #IkoKaziKE ,AcaciaX4,0,0,
2020-07-13 04:22:18+00:00,"ALUMINIUM Office Partitioning All Fittings, Upgrading and Repairs #ShareMyHustle #IkoKaziKE #IkoKazi #IkoKaziKe Kindly DM For a call, please check pinned down tweet. Affordable and Negotiable services ",willardlusimbo,5,7,
2020-07-13 04:21:32+00:00,Good morning!! Mungai from Kiambu also making great hospital beds. Mungai can be reached on 0722506196 #IkoKaziKe #BuyKenyan,RobertAlai,1239,4158,
2020-07-13 04:20:21+00:00,Another one... All the best? #WaihigaKMuturi #WaihigaIsImpact #CreatorOfOpportunities #SerialSocialEntrepreneur #DigitalStoryteller #SocialConnector #ProfessionalMediator #LetsCreateAfrica #JobsInAfrica #TheFutureOfWork© #WorkInAfrica #IkoKaziKE #SOKO @l…,waihigakmuturi,0,0,
2020-07-13 04:15:28+00:00,#IkoKaziKe My friend @bobbybeats3 does graphic designs and logos his employer might be on your TL,stephy_tina,6,2,
2020-07-13 04:03:54+00:00,Photography and videography services. 0775895949 Feel free to book. #KameneAndJalas #mainaandkingangi #MwashumbeNaShugaboy #MileleBreakfast Tuned #JeffAndHamoonHot #KOT #IkoKaziKe #barakazamilele #JamboKenya,SimonNganga_,4,6,
2020-07-13 04:01:59+00:00,Photography and videography services. 0775895949 Feel free to book. #KameneAndJalas #mainaandkingangi #MwashumbeNaShugaboy #MileleBreakfast Tuned #JeffAndHamoonHot #KOT #IkoKaziKe ,SimonNganga_,4,8,
2020-07-13 03:57:51+00:00,"As you kick start your morning, Get a cup of the delicious Ndima Tea from the foot of Mount Kenya. The original quality @220 Get in touch through +254 717 576118 #Mainaandkingangi #Pambazuka #billynatricky #ShareMyHustle #IkoKaziKE #natalie #GGMU #MwashumbeNaShugaboy Ruto",ombchae1,1,4,
2020-07-13 03:41:39+00:00,"As you kick start your morning, Get a cup of the delicious Ndima Tea from the foot of Mount Kenya. The original quality @220 Get in touch through +254 717 576118 #Mainaandkingangi #Pambazuka #billynatricky #ShareMyHustle #IkoKaziKE #JamboKenya #KameneAndJalas",ombchae1,0,0,
2020-07-13 02:50:36+00:00,https://youtu.be/8I_97_kcghw #laughtherapy #SocialMedia #scottygoestothefooty #StandWithHongKong #NowWatching #NowPlaying #NowHiring #BlackLivesMatter #BlackTwitter #KOT #IkoKaziKe #SupportSmallStreamers #OnlineMarketing #COVID19 Reviews?,Avocadiana_,1,0,
2020-07-13 00:59:44+00:00,Job vacancies. The Nairobi Hospital -Nurses -Patient attendants -Biomedical technologist -Network administrator -Security controller -Application deadline is 24th July Link is: http://thenairobihosp.org/careers/ #IkoKaziKe,johnnjenga,193,199,
2020-07-13 00:44:56+00:00,Job vacancy. Delivery rider for bakery in Nairobi. #IkoKaziKe ,johnnjenga,203,189,
2020-07-12 20:12:40+00:00,@kmaore #IkoKaziKe,d3rrick_o,0,0,
2020-07-12 19:56:13+00:00,#IkoKaziKe #Hustle #EssieVibes. Kindly share. Their employer might be on your timeline. Thank you .,EcEssie,79,69,
2020-07-12 19:42:32+00:00,Nice Stickons @the best price #IkoKaziKe ,Emmanue91725725,0,0,
2020-07-12 19:34:55+00:00,#IkoKaziKE Totally recommend her ,mutunga_tonnie,0,2,
2020-07-12 19:34:27+00:00,#IKoKaziKe¿ This is crazy because many hospitality workers have been out of a job and need the certificate for the reopening. Does this also mean that testing is no longer a requirement for them? @StateHouseKenya @MOH_Kenya @KenyaCOVIDFund,shecyclesnbi,1,0,
2020-07-12 19:26:56+00:00,#IkoKaziKe #TeachersOnline,OdhiamboRhoda,0,0,
2020-07-12 19:11:17+00:00,"#ikokazike Am a professional voice over artist with over 5 yes experience. I have done several projects ranging from TV and radio Ads,explainers,animations,feature stories , CBC content. Kindly contact me for your next project. 0729447098 #ikokazike",lyn_msoh,21,51,
2020-07-12 19:00:34+00:00,"Teachers, get twitter- grab jobs. @TEACHERSinKENYA #Ikokazike #Ikokazi @sammymonoo_ke @SolomonKarori2 @K_ONyamokami @bennetowuonda @oyookraft @omondi__ @nyakwara_albert @JuliusMmasi @solo_ambuku @Zaabby6",RepublikFree,4,5,
2020-07-12 18:39:29+00:00,#IkoKaziKe ,Love1CoNz,6,1,
2020-07-12 18:00:41+00:00,#IkoKaziKe ,Love1CoNz,9,4,
2020-07-12 17:40:10+00:00,@DesmondLala1 #ikokazike,nerikohh,0,0,
2020-07-12 15:16:14+00:00,#EssieVibes #IkoKaziKe #NipeDili #kibe,AlfredMwandagha,0,1,
2020-07-12 15:05:29+00:00,#EssieVibes #ikokaziKE #hustle kindly share widely. Let's help Allan put food on the table. Thank you,EcEssie,81,124,
2020-07-12 14:19:30+00:00,Check out my Gig on Fiverr: scrape active targeted emails from any social media platform https://www.fiverr.com/share/bkZZ7P @IkoKaziKenya @ikokazike @Safaricom_Care #ChatWithZuri #RemzyCollections #KunaMatata #TheMorningAfter #MasculinitySaturday #IkoKaziKE #Epicor #eCommerce,vD30601078,0,0,
2020-07-12 14:11:44+00:00,#ikokazike ,Cess_Mbithe,0,0,
2020-07-12 13:57:44+00:00,#ikokazike I Am looking for a React Native developer.,Aboue_,2,2,
2020-07-12 13:55:59+00:00,Your best cosmetic plug Nyeri town Chuka town #Entaglement #entanglement #IkoKaziKe ,ericmpta,0,2,
2020-07-12 13:52:31+00:00,ClickBait Up for sale If you want it come and get it https://wa.me/254712582851 What are you selling? Edgar Obare #natalietewa #Entaglement #raila #AsanteUhuru #IkoKaziKe #IkoKazi https://twitter.com/AutoxpressKenya/status/1280182481585610754,ClickBa65943269,3,3,
2020-07-12 12:52:14+00:00,Hey guys! A sister in Nairobi is selling beautiful decor at such affordable prices! Please pass by her IG 'interiordecorationskenya' and give her your support. You can also call her for more 0722968908. Please rt. #IkoKaziKe ,suusuu____,12,34,
2020-07-12 12:42:48+00:00,This is amazing. Buy Kenya Jenga Kenya @MOH_Kenya @MyGovKe @StateHouseKenya @Kenyans #IkoKaziKe #IkoKazi https://twitter.com/AleckyJames/status/1282287795151740930/photo/1,AleckyJames,2,4,
2020-07-12 12:00:38+00:00,You see what you get. Make your orders today via 0715981921 . We deliver everywhere in the globe . #art #craft #Trending #entanglements #ICanTellMyAgeBy #mishono #mishonoapparel #handmade #handcrafted #madeinkenya #crochet #bralet #yarn #IkoKaziKe #KOTLoyals #KOT,mishonoapparel,1,0,
2020-07-12 11:18:14+00:00,Art for life... Horse on progress.... #BKarts96 #FeelInspiredThroughArt #Kisiarts #ShareMyHustle #IkoKaziKE #IkoKazi,BillyKisia1,1,1,
